Americamysis bahia_acute,Americamysis bahia_chronic,Artemia salina_acute,Brachionus plicatilis_acute,Chaetogammarus marinus_acute,Crangon septemspinosa_acute,Crassostrea virginica_acute,Cyprinodon variegatus_acute,Cyprinodon variegatus_chronic,Danio rerio_chronic,Farfantepenaeus duorarum_acute,Fundulus heteroclitus_acute,Fundulus heteroclitus_chronic,Gadus morhua_chronic,Gasterosteus aculeatus_acute,Lepeophtheirus salmonis_acute,Lepomis macrochirus_acute,Litopenaeus vannamei_acute,Menidia beryllina_acute,Menidia menidia_acute,Mytilus galloprovincialis_chronic,Nitocra spinipes_acute,Oncorhynchus mykiss_chronic,Oncorhynchus mykiss_acute,Oryzias melastigma_chronic,Palaemonetes pugio_acute,Palaemonetes pugio_chronic,Palaemonetes sp._acute,Pimephales promelas_acute,Pimephales promelas_chronic,Raphidocelis subcapitata_acute,Rivulus marmoratus_chronic,Scolelepis fulginosa_acute,Skeletonema costatum_acute,Skeletonema costatum_chronic,Dunaliella tertiolecta_acute,Isochrysis galbana_acute,Phaeodactylum tricornutum_acute,smiles,duration,group
,,,,,,,,,,,,,,,,-0.27572413,,,,,,,,,,,,,,,,,,,,,,CCCCOC(=O)C(C)OC1=CC=C(C=C1)OC2=NC=C(C=C2)C(F)(F)F,4,training
,,,,,,,,,,,,,,,,-0.677780705,,,,,,,,,,,,,,,,,,,,,,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],4,training
,,,,,,,,,,,,,,,,-0.850780888,,,,,,,,,,,,,,,,,,,,,,C1C=CCC2C1C(=O)N(C2=O)SC(Cl)(Cl)Cl,4,training
,,,,,,,,,,,,,,,,0.361727836,,,,,,,,,,,,,,,,,,,,,,CCCCCCCCCCC(C)C1=CC=C(C=C1)S(=O)(=O)[O-].[Na+],2,training
,,,,,,,,,,,,,,,,2.184691431,,,,,,,,,,,,,,,,,,,,,,CC1=CC=CC=C1,1,training
,,,,,,,,,,,,,,,,-1.782516056,,,,,,,,,,,,,,,,,,,,,,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,1,training
,,,,,,,,,,,,,,,,0.475671188,,,,,,,,,,,,,,,,,,,,,,C1=CC=C(C=C1)C=CC=O,4,training
,,,,,,,,,,,,,,,,0.198657087,,,,,,,,,,,,,,,,,,,,,,CCCSP(=O)(OCC)SCCC,4,training
,,,,,,,,,,,,,,,,-0.89279003,,,,,,,,,,,,,,,,,,,,,,C1C2C(C(C1Cl)Cl)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,4,training
,,,,,,,,,,,,,,,,1.176091259,,,,,,,,,,,,,,,,,,,,,,CCCCSP(SCCCC)SCCCC,4,training
,,,,,,,,,,,,,,,,1.080265627,,,,,,,,,,,,,,,,,,,,,,CN1C=C(C(=O)C(=C1)C2=CC(=CC=C2)C(F)(F)F)C3=CC=CC=C3,4,training
,,,,,,,,,,,,,,,,0.568201724,,,,,,,,,,,,,,,,,,,,,,CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl,4,training
,,,,,,,,,,,,,,,,-0.214670165,,,,,,,,,,,,,,,,,,,,,,CCCCOCCOC(=O)COC1=C(C=C(C=C1)Cl)Cl,4,training
,,,,,,,,,,,,,,,,-0.30980392,,,,,,,,,,,,,,,,,,,,,,CCOP(=S)(OCC)ON=C(C#N)C1=CC=CC=C1,1,training
,,,,,,,,,,,,,,,,-1.747146969,,,,,,,,,,,,,,,,,,,,,,CCN(CC1=C(C=CC=C1Cl)F)C2=C(C=C(C=C2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],4,training
,,,,,,,,,,,,,,,,2.113943352,,,,,,,,,,,,,,,,,,,,,,CCNC1=NC(=NC(=N1)Cl)NCC,1,training
,,,,,,,,,,,,,,,,0.662757831,,,,,,,,,,,,,,,,,,,,,,CCN(C1CCCCC1)C(=O)SCC,4,training
,,,,,,,,,,,,,,,,0.361727836,,,,,,,,,,,,,,,,,,,,,,CCCCSP(SCCCC)SCCCC,4,training
,,,,,,,,,,,,,,,,1.404833717,,,,,,,,,,,,,,,,,,,,,,C1=CC(=C(C=C1O)C(F)(F)F)[N+](=O)[O-],0.125,training
,,,,,,,,,,,,,,,,1.209515014,,,,,,,,,,,,,,,,,,,,,,C1=CC(=C(C=C1O)C(F)(F)F)[N+](=O)[O-],4,training
,,,,,,,,,,,,,,,,2.436162647,,,,,,,,,,,,,,,,,,,,,,CNC.C1=CC(=C(C=C1Cl)Cl)OCC(=O)O,1,training
,,,,,,,,,,,,,,,,-0.568636236,,,,,,,,,,,,,,,,,,,,,,CC(=C)C1CC2=C(O1)C=CC3=C2OC4COC5=CC(=C(C=C5C4C3=O)OC)OC,0.25,training
,,,,,,,,,,,,,,,,-1.13076828,,,,,,,,,,,,,,,,,,,,,,CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C)CC=CC=C.CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C(=O)OC)CC=CC=C,2,training
,,,,,,,,,,,,,,,,-2.15490196,,,,,,,,,,,,,,,,,,,,,,CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,1,training
,,,,,,,,,,,,,,,,-2.045757491,,,,,,,,,,,,,,,,,,,,,,CCOP(=S)(OCC)SCSCC,1,training
,,,,,,,,,,,,,,,,0.056904851,,,,,,,,,,,,,,,,,,,,,,COP(=S)(OC)OC1=CC=C(C=C1)SC2=CC=C(C=C2)OP(=S)(OC)OC,4,training
,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,C1=CN=CC=C1Cl.Cl,4,training
,,,,,,,,,,,,,,,,1.167317335,,,,,,,,,,,,,,,,,,,,,,C1=CC=C(C=C1)C2=CC=CC=C2,4,training
,,,,,,,,,,,,,,,,-0.602059991,,,,,,,,,,,,,,,,,,,,,,C(SC#N)SC#N,4,training
,,,,,,,,,,,,,,,,1.886490725,,,,,,,,,,,,,,,,,,,,,,C1N(CN(CN1CCO)CCO)CCO,4,training
,,,,,,,,,,,,,,,,2.021189299,,,,,,,,,,,,,,,,,,,,,,C1CN(C(=N[N+](=O)[O-])N1)CC2=CN=C(C=C2)Cl,4,training
,,,,,,,,,,,,,,,,1.984527313,,,,,,,,,,,,,,,,,,,,,,CC1=C(C(=O)N(N1)C)C(=O)C2=C(C=C(C=C2)C(F)(F)F)S(=O)(=O)C,4,training
,,,,,,,,,,,,,,,,1.068185862,,,,,,,,,,,,,,,,,,,,,,C1=CC(=C(C=C1O)C(F)(F)F)[N+](=O)[O-],0.125,training
,,,,,,,,,,,,,,,,0.671172843,,,,,,,,,,,,,,,,,,,,,,C1=CC(=C(C=C1O)C(F)(F)F)[N+](=O)[O-],1,training
,,,,,,,,,,,,,,,,1.740362689,,,,,,,,,,,,,,,,,,,,,,C1C[N+]2=CC=CC=C2C3=CC=CC=[N+]31.[Br-].[Br-],4,training
,,,,,,,,,,,,,,,,0.447158031,,,,,,,,,,,,,,,,,,,,,,CN(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl,4,training
,,,,,,,,,,,,,,,,-1.207608311,,,,,,,,,,,,,,,,,,,,,,COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)C(Cl)(Cl)Cl,2,training
,,,,,,,,,,,,,,,,-2.15490196,,,,,,,,,,,,,,,,,,,,,,CCOP(=S)(OCC)SCSCC,1,training
,,,,,,,,,,,,,,,,-1.853871964,,,,,,,,,,,,,,,,,,,,,,CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,1,training
,,,,,,,,,,,,,,,,-1.93930216,,,,,,,,,,,,,,,,,,,,,,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,1,training
,,,,,,,,,,,,,,,,-2.602059991,,,,,,,,,,,,,,,,,,,,,,CC(C)(C)C1=CC=C(C=C1)CSC2=C(C(=O)N(N=C2)C(C)(C)C)Cl,4,training
,,,,,,,,,,,,,,,,-1.102372909,,,,,,,,,,,,,,,,,,,,,,CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C)CC=CC=C.CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C(=O)OC)CC=CC=C,1,training
,,,,,,,,,,,,,,,,1.380211242,,,,,,,,,,,,,,,,,,,,,,CC(C(=O)O)OC1=CC(=C(C=C1Cl)Cl)Cl,1,training
,,,,,,,,,,,,,,,,-1.301029996,,,,,,,,,,,,,,,,,,,,,,CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C)CC=CC=C.CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C(=O)OC)CC=CC=C,1,training
,,,,,,,,,,,,,,,,-2.537602002,,,,,,,,,,,,,,,,,,,,,,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,1,training
,,,,,,,,,,,,,,,,0.130333768,,,,,,,,,,,,,,,,,,,,,,COP(=S)(OC)OC1=CC(=C(C=C1Cl)Cl)Cl,4,training
,,,,,,,,,,,,,,,,1.963787827,,,,,,,,,,,,,,,,,,,,,,CCC1CCC(C1)CCC(=O)[O-].CCC1CCC(C1)CCC(=O)[O-].[Zn+2],4,training
,,,,,,,,,,,,,,,,-1.119186408,,,,,,,,,,,,,,,,,,,,,,CC(=C)C1CC2=C(O1)C=CC3=C2OC4COC5=CC(=C(C=C5C4C3=O)OC)OC,4,training
,,,,,,,,,,,,,,,,1.809627042,,,,,,,,,,,,,,,,,,,,,,C1C[N+]2=CC=CC=C2C3=CC=CC=[N+]31.[Br-].[Br-],3,training
,,,,,,,,,,,,,,,,-2.853871964,,,,,,,,,,,,,,,,,,,,,,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,4,training
,,,,,,,,,,,,,,,,0.556302501,,,,,,,,,,,,,,,,,,,,,,C(CNC(=S)[S-])NC(=S)[S-].C(CNC(=S)[S-])NC(=S)[S-].[Mn+2].[Zn+2],4,training
,,,,,,,,,,,,,,,,1.426511261,,,,,,,,,,,,,,,,,,,,,,CCCN(CCC)C(=O)SCC,4,training
,,,,,,,,,,,,,,,,-0.991825816,,,,,,,,,,,,,,,,,,,,,,CCN(CC(=C)C)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],4,training
,,,,,,,,,,,,,,,,-0.678608722,,,,,,,,,,,,,,,,,,,,,,CCN(CC(=C)C)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],4,training
,,,,,,,,,,,,,,,,2.06069784,,,,,,,,,,,,,,,,,,,,,,C(CCl)P(=O)(O)O,4,training
,,,,,,,,,,,,,,,,0.568201724,,,,,,,,,,,,,,,,,,,,,,C(C=CCl)Cl,4,training
,,,,,,,,,,,,,,,,0.689308859,,,,,,,,,,,,,,,,,,,,,,C1=CC(=C(C=C1O)C(F)(F)F)[N+](=O)[O-],4,training
,,,,,,,,,,,,,,,,2.556302501,,,,,,,,,,,,,,,,,,,,,,CC(=C)C(=O)OC,0.6667,training
,,,,,,,,,,,,,,,,-0.283996656,,,,,,,,,,,,,,,,,,,,,,ClBr,4,training
,,,,,,,,,,,,,,,,1.986771734,,,,,,,,,,,,,,,,,,,,,,C(O)[P+](CO)(CO)CO.C(O)[P+](CO)(CO)CO.[O-]S(=O)(=O)[O-],4,training
,,,,,,,,,,,,,,,,0.431363764,,,,,,,,,,,,,,,,,,,,,,CC1C(SC(=O)N1C(=O)NC2CCCCC2)C3=CC=C(C=C3)Cl,4,training
,,,,,,,,,,,,,,,,2.012415375,,,,,,,,,,,,,,,,,,,,,,CC1=C(C(=O)N(C(=O)N1)C(C)(C)C)Cl,4,training
,,,,,,,,,,,,,,,,2.204119983,,,,,,,,,,,,,,,,,,,,,,C=CC(=O)N,2,training
,,,,,,,,,,,,,,,,0.322219295,,,,,,,,,,,,,,,,,,,,,,CCCCOC(C)COC(=O)COC1=C(C=C(C=C1)Cl)Cl,2,training
,,,,,,,,,,,,,,,,2.201397124,,,,,,,,,,,,,,,,,,,,,,C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O,4,training
,,,,,,,,,,,,,,,,1.698970004,,,,,,,,,,,,,,,,,,,,,,C1=CC(=C(C(=C1Cl)CC(=O)O)Cl)Cl,2,training
,,,,,,,,,,,,,,,,1.829303773,,,,,,,,,,,,,,,,,,,,,,COC1=C(C=CC(=C1C(=O)O)Cl)Cl,1,training
,,,,,,,,,,,,,,,,1.643452677,,,,,,,,,,,,,,,,,,,,,,CC(C(=O)O)OC1=CC(=C(C=C1Cl)Cl)Cl,4,training
,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,CC1=CC(=CC(=C1N)C)O,1,training
,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,CCCCC=CCCCCCCOC(=O)C,2,training
,,,,,,,,,,,,,,,,0.653212514,,,,,,,,,,,,,,,,,,,,,,C1=CC=C(C=C1)Cl,3,training
,,,,,,,,,,,,,,,,1.897627091,,,,,,,,,,,,,,,,,,,,,,CCOCCOC(=O)C,0.1667,training
,,,,,,,,,,,,,,,,0.653212514,,,,,,,,,,,,,,,,,,,,,,C1=CC=C(C=C1)Cl,1,training
,,,,,,,,,,,,,,,,0.041392685,,,,,,,,,,,,,,,,,,,,,,C1=CC=C(C=C1)C2=CC=CC=C2Cl,4,training
,,,,,,,,,,,,,,,,3.029383777,,,,,,,,,,,,,,,,,,,,,,CCC(C)(C#C)O,2,training
,,,,,,,,,,,,,,,,-0.224025669,,,,,,,,,,,,,,,,,,,,,,CC1=CC(=CC(=C1N(C)C)C)OC(=O)NC,4,training
,,,,,,,,,,,,,,,,-0.795880017,,,,,,,,,,,,,,,,,,,,,,COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2C1=O,4,training
,,,,,,,,,,,,,,,,0.342422681,,,,,,,,,,,,,,,,,,,,,,COP(=O)(OC)OC(C(Cl)(Cl)Br)Br,4,training
,,,,,,,,,,,,,,,,-0.619788758,,,,,,,,,,,,,,,,,,,,,,CC1=C(C=CC(=C1)OC(=O)NC)N(C)C,4,training
,,,,,,,,,,,,,,,,0.10720997,,,,,,,,,,,,,,,,,,,,,,CC(C)NC1=NC(=NC(=N1)NC2CC2)Cl,4,training
,,,,,,,,,,,,,,,,-2.552841969,,,,,,,,,,,,,,,,,,,,,,C1=CC=C2C=C3C=CC=CC3=CC2=C1,4,training
,,,,,,,,,,,,,,,,1.24154648,,,,,,,,,,,,,,,,,,,,,,C1=CC=C(C=C1)S(=O)(=O)[O-].[Na+],4,training
,,,,,,,,,,,,,,,,2.127104798,,,,,,,,,,,,,,,,,,,,,,CCC1=CC=CC=C1,1,training
,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,CC(=NOC(=O)NC)SC,1,training
,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,C1CCC(CC1)[Sn](C2CCCCC2)C3CCCCC3.O,1,training
,,,,,,,,,,,,,,,,0.880813592,,,,,,,,,,,,,,,,,,,,,,C1=CC=C2C(=C1)NC(=S)S2,4,training
,,,,,,,,,,,,,,,,-1.060480747,,,,,,,,,,,,,,,,,,,,,,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,4,training
,,,,,,,,,,,,,,,,0.322219295,,,,,,,,,,,,,,,,,,,,,,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,4,training
,,,,,,,,,,,,,,,,0.212187604,,,,,,,,,,,,,,,,,,,,,,C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C(=C2F)Cl)OC(C(C(F)(F)F)F)(F)F)Cl)F,4,training
,,,,,,,,,,,,,,,,2.848804701,,,,,,,,,,,,,,,,,,,,,,COC1=C(C=CC(=C1C(=O)[O-])Cl)Cl.[Na+],4,training
,,,,,,,,,,,,,,,,1.69019608,,,,,,,,,,,,,,,,,,,,,,CNC(=O)OC1=CC=CC2=CC=CC=C21,4,training
,,,,,,,,,,,,,,,,1.939519253,,,,,,,,,,,,,,,,,,,,,,CCSC(=O)C=C(C)C=CCC(C)CCCC(C)(C)OC,4,training
,,,,,,,,,,,,,,,,1.017033339,,,,,,,,,,,,,,,,,,,,,,CC1=CC(=C(C=C1)O)C,2,training
,,,,,,,,,,,,,,,,0.740362689,,,,,,,,,,,,,,,,,,,,,,C1=CC(=C(C=C1O)C(F)(F)F)[N+](=O)[O-],0.0417,training
,,,,,,,,,,,,,,,,-0.372634144,,,,,,,,,,,,,,,,,,,,,,CC(=C)C1CC2=C(O1)C=CC3=C2OC4COC5=CC(=C(C=C5C4C3=O)OC)OC,0.125,training
,,,,,,,,,,,,,,,,-0.473660723,,,,,,,,,,,,,,,,,,,,,,CC(=C)C1CC2=C(O1)C=CC3=C2OC4COC5=CC(=C(C=C5C4C3=O)OC)OC,0.25,training
,,,,,,,,,,,,,,,,-0.26760624,,,,,,,,,,,,,,,,,,,,,,CCCCN1C(=O)C2=CC=CC=C2S1,4,training
,,,,,,,,,,,,,,,,-1.958607315,,,,,,,,,,,,,,,,,,,,,,COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2N=N1,2,training
,,,,,,,,,,,,,,,,-1.262807357,,,,,,,,,,,,,,,,,,,,,,CC1=CC(=C(C=C1)COC(=O)C2C(C2(C)C)C=C(C)C)C,1,training
,,,,,,,,,,,,,,,,-0.958607315,,,,,,,,,,,,,,,,,,,,,,CCOP(=S)(C1=CC=CC=C1)OC2=CC=C(C=C2)[N+](=O)[O-],4,training
,,,,,,,,,,,,,,,,-2.259637311,,,,,,,,,,,,,,,,,,,,,,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,1,training
,,,,,,,,,,,,,,,,-2.148741651,,,,,,,,,,,,,,,,,,,,,,C1C2C3C(C1C4C2O4)C5(C(=C(C3(C5(Cl)Cl)Cl)Cl)Cl)Cl,4,training
,,,,,,,,,,,,,,,,-1.886056648,,,,,,,,,,,,,,,,,,,,,,CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,2,training
,,,,,,,,,,,,,,,,3.916453948,,,,,,,,,,,,,,,,,,,,,,C(=O)(O)[O-].[Na+],4,training
,,,,,,,,,,,,,,,,-0.853871964,,,,,,,,,,,,,,,,,,,,,,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,1,training
,,,,,,,,,,,,,,,,0.227886705,,,,,,,,,,,,,,,,,,,,,,CCOC(=O)C(C)N(C1=CC(=C(C=C1)Cl)Cl)C(=O)C2=CC=CC=C2,1,training
,,,,,,,,,,,,,,,,1.130333768,,,,,,,,,,,,,,,,,,,,,,C1=CC=C(C=C1)O,4,training
,,,,,,,,,,,,,,,,3.875061264,,,,,,,,,,,,,,,,,,,,,,CN(C)C=O,2,training
,,,,,,,,,,,,,,,,-0.259637311,,,,,,,,,,,,,,,,,,,,,,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,2,training
,,,,,,,,,,,,,,,,0.079181246,,,,,,,,,,,,,,,,,,,,,,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,4,training
,,,,,,,,,,,,,,,,2.802089258,,,,,,,,,,,,,,,,,,,,,,C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)[O-].[NH4+],4,training
,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,C=CC=O,4,training
,,,,,,,,,,,,,,,,-2.040958607,,,,,,,,,,,,,,,,,,,,,,C1C2C3C(C1C4C2O4)C5(C(=C(C3(C5(Cl)Cl)Cl)Cl)Cl)Cl,4,training
,,,,,,,,,,,,,,,,-2.124938736,,,,,,,,,,,,,,,,,,,,,,COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2N=N1,2,training
,,,,,,,,,,,,,,,,0.307496038,,,,,,,,,,,,,,,,,,,,,,C(Cl)(Cl)Cl,7,training
,,,,,,,,,,,,,,,,0.857332496,,,,,,,,,,,,,,,,,,,,,,Cl[Zn]Cl,4,training
,,,,,,,,,,,,,,,,1.77815125,,,,,,,,,,,,,,,,,,,,,,CN(C)C(=O)NC1=CC=C(C=C1)OC2=CC=C(C=C2)Cl,2,training
,,,,,,,,,,,,,,,,1.882524538,,,,,,,,,,,,,,,,,,,,,,Cl[Cd]Cl,1,training
,,,,,,,,,,,,,,,,2.230448921,,,,,,,,,,,,,,,,,,,,,,Cl[Ni]Cl,1,training
,,,,,,,,,,,,,,,,-1.935542011,,,,,,,,,,,,,,,,,,,,,,C1=CC=C2C=C3C=CC=CC3=CC2=C1,2,training
,,,,,,,,,,,,,,,,-0.958607315,,,,,,,,,,,,,,,,,,,,,,C1=CC=C(C=C1)C=C([N+](=O)[O-])Br,4,training
,,,,,,,,,,,,,,,,-0.170696227,,,,,,,,,,,,,,,,,,,,,,C1=CC=C(C(=C1)NC2=NC(=NC(=N2)Cl)Cl)Cl,1,training
,,,,,,,,,,,,,,,,-2.795880017,,,,,,,,,,,,,,,,,,,,,,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,1.5417,training
,,,,,,,,,,,,,,,,-0.214670165,,,,,,,,,,,,,,,,,,,,,,CCOC(=O)C1=CN=CN1C(C)C2=CC=CC=C2,2,training
,,,,,,,,,,,,,,,,0.845718018,,,,,,,,,,,,,,,,,,,,,,C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])N,4,training
,,,,,,,,,,,,,,,,-0.045757491,,,,,,,,,,,,,,,,,,,,,,C1C2C3C(C1C4C2O4)C5(C(=C(C3(C5(Cl)Cl)Cl)Cl)Cl)Cl,1.5,training
,,,,,,,,,,,,,,,,0.691081492,,,,,,,,,,,,,,,,,,,,,,C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-],2,training
,,,,,,,,,,,,,,,,1.02489596,,,,,,,,,,,,,,,,,,,,,,C1=CC=C(C(=C1)O)Cl,2,training
,,,,,,,,,,,,,,,,1.903089987,,,,,,,,,,,,,,,,,,,,,,CCNC1=NC(=NC(=N1)Cl)NC(C)C,2,training
,,,,,,,,,,,,,,,,2.255272505,,,,,,,,,,,,,,,,,,,,,,C1CC2C(C(C1O2)C(=O)[O-])C(=O)[O-].[Na+].[Na+],4,training
,,,,,,,,,,,,,,,,1.338456494,,,,,,,,,,,,,,,,,,,,,,C(Cl)(Cl)Cl,1,training
,,,,,,,,,,,,,,,,1.387389826,,,,,,,,,,,,,,,,,,,,,,C(Cl)(Cl)Cl,0.5,training
,,,,,,,,,,,,,,,,0.146128036,,,,,,,,,,,,,,,,,,,,,,CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCC[N+](C)(C)CC2=CC=CC=C2.[Cl-],2,training
,,,,,,,,,,,,,,,,1.33243846,,,,,,,,,,,,,,,,,,,,,,C(CCl)O,4,training
,,,,,,,,,,,,,,,,1.440909082,,,,,,,,,,,,,,,,,,,,,,C(CCl)O,2,training
,,,,,,,,,,,,,,,,0.361727836,,,,,,,,,,,,,,,,,,,,,,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],4,training
,,,,,,,,,,,,,,,,-1.823908741,,,,,,,,,,,,,,,,,,,,,,C=C1C(C2(C(C(C1(C2(Cl)Cl)Cl)Cl)Cl)Cl)(CCl)CCl,4,training
,,,,,,,,,,,,,,,,-2.698970004,,,,,,,,,,,,,,,,,,,,,,C1C2C3C(C1C4C2O4)C5(C(=C(C3(C5(Cl)Cl)Cl)Cl)Cl)Cl,3,training
,,,,,,,,,,,,,,,,1.301029996,,,,,,,,,,,,,,,,,,,,,,CC1=C(C=CC(=C1)Cl)OCCCC(=O)O,1,training
,,,,,,,,,,,,,,,,0.342422681,,,,,,,,,,,,,,,,,,,,,,C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-],2,training
,,,,,,,,,,,,,,,,1.954242509,,,,,,,,,,,,,,,,,,,,,,C1=C(C=C(C(=C1C(=O)O)Cl)Cl)Cl,2,training
,,,,,,,,,,,,,,,,-1.301029996,,,,,,,,,,,,,,,,,,,,,,CC(C1=CC=C(C=C1)Cl)C2=CC=C(C=C2)Cl,4,training
,,,,,,,,,,,,,,,,0.380211242,,,,,,,,,,,,,,,,,,,,,,CC(C)N.C(C(=O)O)NCP(=O)(O)O,4,training
,,,,,,,,,,,,,,,,0.298853077,,,,,,,,,,,,,,,,,,,,,,C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-],4,training
,,,,,,,,,,,,,,,,1.167317335,,,,,,,,,,,,,,,,,,,,,,C1=CC(=C(C(=C1)Cl)C#N)Cl,4,training
,,,,,,,,,,,,,,,,1.053078444,,,,,,,,,,,,,,,,,,,,,,Cl[Ni]Cl,1,training
,,,,,,,,,,,,,,,,1.278753601,,,,,,,,,,,,,,,,,,,,,,C1=CC=C(C=C1)O,2,training
,,,,,,,,,,,,,,,,0.870988814,,,,,,,,,,,,,,,,,,,,,,CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=CC=C3.[Cl-],0.125,training
,,,,,,,,,,,,,,,,0.658964843,,,,,,,,,,,,,,,,,,,,,,Cl[Cd]Cl,1,training
,,,,,,,,,,,,,,,,-1.744727495,,,,,,,,,,,,,,,,,,,,,,COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2C1=O,18,training
,,,,,,,,,,,,,,,,-1.236572006,,,,,,,,,,,,,,,,,,,,,,COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2C1=O,4,training
,,,,,,,,,,,,,,,,0.903089987,,,,,,,,,,,,,,,,,,,,,,CN(C(=O)NC1=CC(=C(C=C1)Br)Cl)OC,2,training
,,,,,,,,,,,,,,,,4.77928617,,,,,,,,,,,,,,,,,,,,,,C(COCCOCCO)O,4.7917,training
,,,,,,,,,,,,,,,,1.683047038,,,,,,,,,,,,,,,,,,,,,,Cl[Cd]Cl,2,training
,,,,,,,,,,,,,,,,2.805500858,,,,,,,,,,,,,,,,,,,,,,CC(C)OP(=O)(C)OC(C)C,2,training
,,,,,,,,,,,,,,,,-0.060480747,,,,,,,,,,,,,,,,,,,,,,COP(=O)(OC)OC=C(Cl)Cl,1,training
,,,,,,,,,,,,,,,,-0.045757491,,,,,,,,,,,,,,,,,,,,,,CC(C#N)O,4,training
,,,,,,,,,,,,,,,,1.698970004,,,,,,,,,,,,,,,,,,,,,,CC1=C(C=C(C=C1)NC(=O)N(C)C)Cl,4,training
,,,,,,,,,,,,,,,,0.568201724,,,,,,,,,,,,,,,,,,,,,,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,1,training
,,,,,,,,,,,,,,,,2.80685803,,,,,,,,,,,,,,,,,,,,,,CC(C)OP(=O)(C)OC(C)C,2,training
,,,,,,,,,,,,,,,,1.322219295,,,,,,,,,,,,,,,,,,,,,,CC(C)NC1=NC(=NC(=N1)NCCCOC)SC,2,training
,,,,,,,,,,,,,,,,-2.356547323,,,,,,,,,,,,,,,,,,,,,,C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,4,training
